order_id,order_date,ship_date,ship_mode,customer_id,state,product_id,category,sub_category,sales,quantity,discount,profit
CA-2016-116561,2016-09-11,2016-09-17,Standard Class,EB-14110,California,OFF-ST-10004186,Office Supply,Storage,332.94,3,0,6.6588
CA-2014-105165,2014-09-07,2014-09-10,First Class,SZ-20035,Texas,OFF-AR-10003179,Office Supply,Art,21.864,3,0.2,3.5529
CA-2017-147452,2017-09-30,2017-10-03,First Class,CS-11845,Washington,OFF-PA-10001838,Office Supply,Paper,11.76,2,0,5.7624
CA-2015-105158,2015-09-05,2015-09-10,Standard Class,SP-20860,Minnesota,OFF-PA-10001970,Office Supply,Paper,36.84,3,0,17.3148
CA-2014-133424,2014-03-30,2014-04-04,Standard Class,Dl-13600,Washington,OFF-ST-10002957,Office Supply,Storage,15.84,3,0,0
CA-2014-133424,2014-03-30,2014-04-04,Standard Class,Dl-13600,Washington,OFF-LA-10002312,Office Supply,Labels,44.4,3,0,22.2
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,New York,TEC-MA-10002927,Technology,Machines,3991.98,2,0,1995.99
CA-2017-105991,2017-05-05,2017-05-06,First Class,LH-17020,Colorado,OFF-EN-10002600,Office Supply,Envelopes,21.24,9,0.2,7.434
CA-2017-105991,2017-05-05,2017-05-06,First Class,LH-17020,Colorado,OFF-BI-10003274,Office Supply,Binders,9.552,8,0.7,-7.3232
US-2017-136784,2017-04-30,2017-05-05,Standard Class,AD-10180,California,OFF-PA-10000675,Office Supply,Paper,163.96,4,0,80.34
CA-2014-146283,2014-09-08,2014-09-15,Standard Class,KT-16465,Texas,OFF-PA-10002259,Office Supply,Paper,17.904,2,0.2,6.2664
CA-2014-146283,2014-09-08,2014-09-15,Standard Class,KT-16465,Texas,OFF-PA-10000482,Office Supply,Paper,182.112,6,0.2,61.4628
CA-2017-151218,2017-06-20,2017-06-23,First Class,PJ-19015,Florida,OFF-ST-10004835,Office Supply,Storage,4.464,1,0.2,0.3348
CA-2017-144883,2017-08-15,2017-08-19,Standard Class,BO-11350,Minnesota,OFF-LA-10000305,Office Supply,Labels,50.4,8,0,23.184
CA-2017-142174,2017-03-04,2017-03-09,Standard Class,DP-13000,Texas,OFF-PA-10000806,Office Supply,Paper,89.568,2,0.2,32.4684
CA-2016-106656,2016-09-23,2016-09-26,First Class,DV-13045,California,OFF-EN-10001509,Office Supply,Envelopes,4.08,2,0,1.9176
CA-2016-106656,2016-09-23,2016-09-26,First Class,DV-13045,California,OFF-LA-10003148,Office Supply,Labels,18.9,3,0,8.694
CA-2016-113831,2016-05-30,2016-06-03,Standard Class,AH-10690,Virginia,OFF-LA-10001297,Office Supply,Labels,62.1,6,0,29.808
US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,New York,OFF-ST-10000036,Office Supply,Storage,296.37,3,0,80.0199
CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,Texas,OFF-AR-10003876,Office Supply,Art,13.04,5,0.2,3.912
CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,Texas,OFF-BI-10003527,Office Supply,Binders,1525.188,6,0.8,-2287.782
US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Tennessee,OFF-PA-10003172,Office Supply,Paper,20.736,4,0.2,7.2576
US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Tennessee,OFF-BI-10000977,Office Supply,Binders,27.36,3,0.7,-21.888
US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Tennessee,OFF-BI-10003984,Office Supply,Binders,34.236,4,0.7,-26.2476
CA-2017-134439,2017-09-18,2017-09-23,Second Class,TM-21010,Nebraska,OFF-PA-10004082,Office Supply,Paper,15.96,2,0,7.98
CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,California,OFF-AR-10003723,Office Supply,Art,16.9,5,0,6.253
CA-2015-152681,2015-01-17,2015-01-22,Standard Class,SC-20260,Massachusetts,OFF-AR-10003183,Office Supply,Art,6.68,2,0,
CA-2014-130813,2014-01-06,2014-01-08,Second Class,LS-17230,California,OFF-PA-10002005,Office Supply,Paper,19.44,3,0,9.3312
CA-2016-111941,2016-12-25,2016-12-28,Second Class,BD-11620,New York,OFF-BI-10001524,Office Supply,Binders,33.568,2,0.2,11.7488
CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,New York,OFF-BI-10001460,Office Supply,Binders,60.6,5,0.2,20.4525
CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,New York,OFF-SU-10002503,Office Supply,Supplies,22.72,4,0,6.5888
CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,Delaware,OFF-PA-10002160,Office Supply,Paper,17.34,3,0,8.4966
CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,Delaware,OFF-PA-10002659,Office Supply,Paper,3.38,1,0,1.5548
CA-2015-169278,2015-05-21,2015-05-25,Standard Class,ME-18010,Washington,OFF-BI-10001636,Office Supply,Binders,26.976,4,0.2,
CA-2017-111577,2017-10-16,2017-10-21,Standard Class,AJ-10780,Arizona,OFF-PA-10000062,Office Supply,Paper,307.776,7,0.2,111.5688
CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,New York,OFF-EN-10001509,Office Supply,Envelopes,12.24,6,0,5.7528
US-2014-168501,2014-11-21,2014-11-27,Standard Class,JK-15325,Texas,OFF-EN-10001509,Office Supply,Envelopes,1.632,1,0.2,
CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,California,OFF-ST-10003208,Office Supply,Storage,725.84,4,0,210.4936
CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,California,OFF-BI-10003981,Office Supply,Binders,10.896,3,0.2,3.9498
CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,California,OFF-BI-10001031,Office Supply,Binders,8.544,2,0.2,2.8836
CA-2015-149811,2015-01-04,2015-01-10,Standard Class,CS-12250,Minnesota,OFF-BI-10003676,Office Supply,Binders,32.34,3,0,15.5232
CA-2015-149811,2015-01-04,2015-01-10,Standard Class,CS-12250,Minnesota,OFF-PA-10004082,Office Supply,Paper,39.9,5,0,19.95
US-2017-103814,2017-12-09,2017-12-16,Standard Class,LH-16900,Illinois,OFF-PA-10001019,Office Supply,Paper,143.856,9,0.2,
CA-2016-123932,2016-09-06,2016-09-12,Standard Class,YC-21895,Texas,OFF-PA-10004665,Office Supply,Paper,41.92,4,0.2,15.196
US-2016-101616,2016-09-03,2016-09-06,First Class,CY-12745,Louisiana,OFF-BI-10000014,Office Supply,Binders,87.28,8,0,41.0216
CA-2014-113768,2014-05-13,2014-05-19,Standard Class,AH-10030,California,OFF-PA-10003063,Office Supply,Paper,8,2,0,3.84
CA-2016-138037,2016-09-29,2016-10-03,Standard Class,AR-10540,California,OFF-BI-10002982,Office Supply,Binders,27.24,5,0.2,9.534
CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,California,OFF-ST-10000321,Office Supply,Storage,15.78,2,0,0.6312
CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,California,OFF-AR-10004602,Office Supply,Art,45.98,2,0,12.8744
US-2017-131849,2017-06-06,2017-06-10,Standard Class,GH-14410,California,OFF-ST-10002957,Office Supply,Storage,26.4,5,0,0
US-2017-105389,2017-10-23,2017-10-28,Second Class,DM-13015,Texas,OFF-BI-10004364,Office Supply,Binders,3.564,3,0.8,-6.237
US-2017-105389,2017-10-23,2017-10-28,Second Class,DM-13015,Texas,OFF-AR-10000634,Office Supply,Art,10.272,3,0.2,0.8988
CA-2014-135755,2014-05-03,2014-05-10,Standard Class,NC-18415,New York,OFF-BI-10004828,Office Supply,Binders,40.176,3,0.2,14.5638
CA-2014-135755,2014-05-03,2014-05-10,Standard Class,NC-18415,New York,OFF-BI-10003981,Office Supply,Binders,10.896,3,0.2,3.9498
CA-2017-123246,2017-10-17,2017-10-19,Second Class,AJ-10960,California,OFF-AR-10001770,Office Supply,Art,10.64,4,0,
CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,California,OFF-PA-10004971,Office Supply,Paper,11.56,2,0,5.6644
CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,California,OFF-EN-10002600,Office Supply,Envelopes,11.8,4,0,5.664
CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Tennessee,OFF-EN-10001099,Office Supply,Envelopes,23.472,3,0.2,7.6284
CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Tennessee,OFF-BI-10001597,Office Supply,Binders,86.058,7,0.7,-63.1092
CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Tennessee,OFF-PA-10000327,Office Supply,Paper,10.272,3,0.2,3.21
CA-2016-140641,2016-10-28,2016-11-02,Standard Class,EP-13915,Florida,OFF-BI-10001191,Office Supply,Binders,38.19,5,0.7,-26.73
CA-2014-151001,2014-04-05,2014-04-07,First Class,JG-15805,Illinois,OFF-ST-10003455,Office Supply,Storage,49.632,4,0.2,3.7224
CA-2017-100951,2017-06-09,2017-06-10,First Class,NC-18625,Texas,OFF-ST-10001496,Office Supply,Storage,720.76,5,0.2,54.06
CA-2016-122017,2016-12-29,2017-01-02,Standard Class,CD-11920,Kansas,OFF-AP-10001293,Office Supply,Appliances,81.96,2,0,22.9488
CA-2014-123477,2014-01-18,2014-01-21,Second Class,DW-13195,Oregon,OFF-AP-10000692,Office Supply,Appliances,64.864,4,0.2,6.4864
CA-2014-115812,2014-06-09,2014-06-14,Standard Class,BH-11710,California,TEC-PH-10002033,Technology,Phones,911.424,4,0.2,
CA-2014-115812,2014-06-09,2014-06-14,Standard Class,BH-11710,California,OFF-BI-10003910,Office Supply,Binders,18.504,3,0.2,5.7825
CA-2014-115812,2014-06-09,2014-06-14,Standard Class,BH-11710,California,OFF-AP-10002892,Office Supply,Appliances,114.9,5,0,34.47
CA-2014-143336,2014-08-27,2014-09-01,Second Class,ZD-21925,California,TEC-PH-10001949,Technology,Phones,213.48,3,0.2,16.011
CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,Washington,OFF-LA-10004689,Office Supply,Labels,11.56,4,0,5.4332
CA-2014-115812,2014-06-09,2014-06-14,Standard Class,BH-11710,California,FUR-TA-10001539,Furniture,Tables,1706.184,9,0.2,85.3092
US-2017-156909,2017-07-16,2017-07-18,Second Class,SF-20065,Pennsylvania,FUR-CH-10002774,Furniture,Chairs,71.372,2,0.3,-1.0196
CA-2015-106320,2015-09-25,2015-09-30,Standard Class,EB-13870,Utah,FUR-TA-10000577,Furniture,Tables,1044.63,3,0,240.2649
CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,Washington,OFF-ST-10001228,Office Supply,Storage,15.58,1,0,3.895
CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,Texas,OFF-PA-10003177,Office Supply,Paper,15.552,3,0.2,5.4432
CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,Texas,OFF-PA-10001166,Office Supply,Paper,10.368,2,0.2,3.6288
CA-2017-134152,2017-05-27,2017-05-31,Standard Class,RP-19855,Washington,OFF-AR-10004062,Office Supply,Art,31.44,3,0,7.86
CA-2014-125542,2014-12-05,2014-12-07,First Class,NB-18655,Pennsylvania,OFF-EN-10000056,Office Supply,Envelopes,348.488,7,0.2,117.6147
CA-2014-125542,2014-12-05,2014-12-07,First Class,NB-18655,Pennsylvania,OFF-ST-10001469,Office Supply,Storage,172.736,4,0.2,
CA-2016-136021,2016-08-14,2016-08-18,Standard Class,JM-15580,California,OFF-PA-10000551,Office Supply,Paper,15.54,3,0,7.6146
CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,Texas,OFF-FA-10001843,Office Supply,Fasteners,15.808,8,0.2,5.34
CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,Texas,OFF-PA-10002036,Office Supply,Paper,10.368,2,0.2,3.7584
CA-2017-152786,2017-03-12,2017-03-17,Standard Class,GA-14725,Arkansas,OFF-BI-10000829,Office Supply,Binders,40.41,9,0,18.5886
CA-2017-164707,2017-02-18,2017-02-21,Second Class,CV-12805,California,OFF-LA-10004345,Office Supply,Labels,9.82,2,0,4.8118
CA-2017-163874,2017-11-10,2017-11-12,Second Class,NC-18535,Washington,OFF-BI-10000088,Office Supply,Binders,26.352,3,0.2,9.5526
US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,Delaware,OFF-LA-10002787,Office Supply,Labels,22.5,6,0,10.8
US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,Delaware,OFF-LA-10001569,Office Supply,Labels,9.96,2,0,4.5816
US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,Delaware,OFF-BI-10002429,Office Supply,Binders,213.08,7,0,102.2784
CA-2014-104829,2014-11-18,2014-11-21,Second Class,JG-15805,Utah,OFF-PA-10003016,Office Supply,Paper,21.98,7,0,9.891
CA-2016-145492,2016-11-20,2016-11-27,Standard Class,MC-17605,California,OFF-AP-10003622,Office Supply,Appliances,39,12,0,11.31
CA-2016-163202,2016-09-27,2016-10-02,Standard Class,BM-11650,Ohio,OFF-BI-10002764,Office Supply,Binders,2.907,3,0.7,-2.03
CA-2017-123043,2017-08-24,2017-08-29,Standard Class,AH-10195,New York,OFF-BI-10003910,Office Supply,Binders,24.672,4,0.2,
US-2017-110017,2014-09-30,2014-10-04,Same Day,JO-15280,Connecticut,FUR-FU-10002937,Furniture,Furnishings,1022.5284,4,0,-663.6892
CA-2017-148068,2017-09-18,2017-09-25,Standard Class,MM-18280,New York,OFF-PA-10001639,Office Supply,Paper,19.44,3,0,9.3312
US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,Arizona,OFF-PA-10000246,Office Supply,Paper,16.096,2,0.2,5.2312
US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,Arizona,OFF-BI-10003350,Office Supply,Binders,7.656,4,0.7,-6.1248
US-2015-148817,2015-12-01,2015-12-07,Standard Class,KD-16495,Virginia,OFF-ST-10001321,Office Supply,Storage,61.68,4,0,16.65
US-2015-148817,2015-12-01,2015-12-07,Standard Class,KD-16495,Virginia,OFF-BI-10004233,Office Supply,Binders,63.96,4,0,30.7008
CA-2017-146920,2017-08-28,2017-09-01,Standard Class,SC-20305,Illinois,OFF-PA-10002479,Office Supply,Paper,25.344,6,0.2,7.92
CA-2017-146920,2017-08-28,2017-09-01,Standard Class,SC-20305,Illinois,OFF-PA-10001461,Office Supply,Paper,26.72,5,0.2,9.352
CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,Washington,OFF-ST-10004963,Office Supply,Storage,0,2,0,0
CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,Washington,OFF-ST-10000943,Office Supply,Storage,57.93,3,0,16.2204
CA-2017-101308,2017-10-02,2017-10-07,Standard Class,FG-14260,Washington,OFF-FA-10002780,Office Supply,Fasteners,8.94,3,0,4.1124
CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,Washington,OFF-BI-10002735,Office Supply,Binders,137.24,5,0.2,46.3185
CA-2016-162082,2016-03-14,2016-03-17,First Class,JS-15880,Texas,OFF-PA-10001934,Office Supply,Paper,5.184,1,0.2,1.8792
CA-2017-123043,2017-08-24,2017-08-29,Standard Class,AH-10195,New York,OFF-BI-10000138,Office Supply,Binders,3.744,1,0.2,1.3104
US-2016-143280,2016-02-22,2016-02-26,Standard Class,TZ-21580,California,OFF-FA-10000992,Office Supply,Fasteners,10.65,3,0,5.0055
CA-2017-108854,2017-12-08,2017-12-14,Standard Class,DM-13345,California,OFF-PA-10003022,Office Supply,Paper,87.92,4,0,40.4432
CA-2017-108854,2017-12-08,2017-12-14,Standard Class,DM-13345,California,OFF-BI-10002854,Office Supply,Binders,22.424,1,0.2,8.409
CA-2017-108854,2017-12-08,2017-12-14,Standard Class,DM-13345,California,OFF-BI-10001670,Office Supply,Binders,90.48,3,0.2,33.93
CA-2017-108854,2017-12-08,2017-12-14,Standard Class,DM-13345,California,OFF-ST-10001837,Office Supply,Storage,42.76,1,0,11.1176
CA-2017-166856,2017-09-18,2017-09-22,Standard Class,TS-21505,New Mexico,OFF-BI-10002012,Office Supply,Binders,10.08,7,0.2,3.528
US-2017-125647,2017-09-23,2017-09-28,Standard Class,LC-16870,Illinois,OFF-AP-10000390,Office Supply,Appliances,73.176,6,0.8,-197.5752
CA-2016-157714,2016-09-26,2016-10-01,Second Class,CS-12175,Iowa,OFF-PA-10004022,Office Supply,Paper,9.99,1,0,4.5
US-2017-125647,2017-09-23,2017-09-28,Standard Class,LC-16870,Illinois,OFF-PA-10004888,Office Supply,Paper,20.736,4,0.2,7.2576
CA-2014-132542,2014-10-06,2014-10-08,Second Class,AM-10360,Nebraska,OFF-BI-10004099,Office Supply,Binders,15.36,2,0,7.68
CA-2015-110877,2015-10-23,2015-10-26,First Class,JE-15715,Texas,OFF-PA-10004621,Office Supply,Paper,36.288,7,0.2,12.7008
US-2016-163258,2016-12-29,2017-01-02,Standard Class,PF-19225,California,OFF-BI-10000138,Office Supply,Binders,11.232,3,0.2,3.9312
CA-2017-103009,2017-11-03,2017-11-05,Second Class,PJ-18835,Kentucky,OFF-PA-10001215,Office Supply,Paper,26.4,5,0,11.88
CA-2016-113096,2016-09-02,2016-09-04,First Class,SZ-20035,California,OFF-ST-10003455,Office Supply,Storage,46.53,3,0,12.0978
CA-2017-117422,2017-10-21,2017-10-25,Standard Class,FC-14245,Ohio,OFF-AP-10000938,Office Supply,Appliances,161.568,2,0.2,16.1568
CA-2017-117422,2017-10-21,2017-10-25,Standard Class,FC-14245,Ohio,OFF-PA-10002195,Office Supply,Paper,4.064,1,0.2,1.3716
CA-2017-117422,2017-10-21,2017-10-25,Standard Class,FC-14245,Ohio,OFF-BI-10002799,Office Supply,Binders,6.216,4,0.7,-4.9728
CA-2017-129707,2017-04-25,2017-04-29,Standard Class,LH-16750,Arizona,OFF-AR-10000246,Office Supply,Art,8.896,4,0.2,0.6672
CA-2015-160171,2015-10-19,2015-10-24,Standard Class,RM-19675,California,OFF-AP-10000275,Office Supply,Appliances,1640.7,5,0,459.396
CA-2014-103317,2014-07-05,2014-07-08,First Class,DM-13525,Florida,OFF-BI-10001787,Office Supply,Binders,9.81,5,0.7,-6.867
CA-2016-167115,2016-04-04,2016-04-09,Standard Class,EH-14185,New York,OFF-BI-10004600,Office Supply,Binders,588.784,2,0.2,183.995
CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,Pennsylvania,OFF-BI-10002072,Office Supply,Binders,10.428,4,0,-6.952
US-2017-120649,2017-01-20,2017-01-26,Standard Class,JF-15490,Connecticut,OFF-AR-10001545,Office Supply,Art,3.52,2,0,1.0208
US-2017-153633,2017-11-13,2017-11-18,Second Class,TC-21295,Florida,OFF-AR-10002335,Office Supply,Art,2.064,1,0.2,0.1548
CA-2017-155929,2017-09-09,2017-09-13,Standard Class,AI-10855,Arizona,OFF-PA-10000859,Office Supply,Paper,6.368,2,0.2,2.388
CA-2015-148712,2015-04-17,2015-04-23,Standard Class,JM-15535,New York,OFF-BI-10001900,Office Supply,Binders,62.296,13,0.2,21.0249
CA-2015-148712,2015-04-17,2015-04-23,Standard Class,JM-15535,New York,OFF-AR-10000614,Office Supply,Art,10.71,3,0,2.78
CA-2016-128307,2016-07-25,2016-07-29,Standard Class,BE-11335,Texas,OFF-EN-10003040,Office Supply,Envelopes,20.936,1,0.2,7.0659
US-2014-119081,2014-09-12,2014-09-19,Standard Class,TA-21385,Kansas,OFF-SU-10000157,Office Supply,Supplies,357.93,3,0,7.1586
US-2014-119081,2014-09-12,2014-09-19,Standard Class,TA-21385,Kansas,OFF-BI-10004519,Office Supply,Binders,331.96,2,0,149.382
CA-2016-140613,2016-07-22,2016-07-29,Standard Class,KN-16705,Nevada,OFF-SU-10004261,Office Supply,Supplies,86.2,5,0,
US-2017-108700,2017-05-19,2017-05-23,Standard Class,PJ-18835,Illinois,OFF-PA-10004733,Office Supply,Paper,38.016,6,0.2,
CA-2017-160962,2017-04-28,2017-05-02,Standard Class,MC-17605,Pennsylvania,OFF-ST-10001325,Office Supply,Storage,8.384,1,0.2,0.7336
CA-2017-160962,2017-04-28,2017-05-02,Standard Class,MC-17605,Pennsylvania,OFF-AR-10003056,Office Supply,Art,6.848,2,0.2,0.7704
CA-2017-130631,2017-12-29,2018-01-02,Standard Class,BS-11755,Washington,OFF-FA-10000089,Office Supply,Fasteners,19.6,5,0,9.604
CA-2017-116680,2017-09-04,2017-09-06,Second Class,PK-19075,California,OFF-BI-10004022,Office Supply,Binders,13.344,6,0.2,4.3368
US-2014-107405,2014-03-21,2014-03-25,Standard Class,TS-21205,North Carolina,OFF-ST-10002301,Office Supply,Storage,16.272,1,0.2,-3.8646
CA-2014-146591,2014-01-19,2014-01-20,First Class,TS-21340,Arizona,OFF-BI-10003676,Office Supply,Binders,32.34,10,0.7,-23.716
CA-2014-146591,2014-01-19,2014-01-20,First Class,TS-21340,Arizona,OFF-PA-10000659,Office Supply,Paper,56.064,4,0.2,19.6224
CA-2014-146591,2014-01-19,2014-01-20,First Class,TS-21340,Arizona,OFF-EN-10002504,Office Supply,Envelopes,108.72,5,0.2,36.693
CA-2014-107706,2014-02-14,2014-02-19,Second Class,ST-20530,Texas,OFF-PA-10000466,Office Supply,Paper,16.176,3,0.2,6.066
CA-2014-132451,2014-09-26,2014-09-27,First Class,KF-16285,California,OFF-PA-10004888,Office Supply,Paper,19.44,3,0,9.3312
CA-2016-158547,2016-05-30,2016-06-04,Standard Class,JM-16195,Ohio,OFF-AP-10003842,Office Supply,Appliances,123.92,5,0.2,9.294
CA-2017-116946,2017-12-19,2017-12-23,Standard Class,TS-21505,Colorado,OFF-ST-10002554,Office Supply,Storage,78.256,2,0.2,-17.6076
CA-2017-121741,2017-12-26,2017-12-26,Same Day,YC-21895,Nebraska,OFF-ST-10004459,Office Supply,Storage,750.68,2,0,37.534
CA-2017-169691,2017-06-15,2017-06-18,First Class,Dp-13240,Minnesota,OFF-LA-10002312,Office Supply,Labels,44.4,3,0,22.2
CA-2017-169691,2017-06-15,2017-06-18,First Class,Dp-13240,Minnesota,OFF-ST-10001291,Office Supply,Storage,0,5,0,0
CA-2017-169691,2017-06-15,2017-06-18,First Class,Dp-13240,Minnesota,OFF-PA-10003022,Office Supply,Paper,17.94,3,0,8.7906
CA-2016-121356,2016-11-20,2016-11-24,Standard Class,SJ-20500,Delaware,OFF-BI-10002133,Office Supply,Binders,128.4,3,0,62.916
CA-2014-101770,2014-03-31,2014-04-04,Standard Class,KB-16240,Florida,OFF-BI-10001097,Office Supply,Binders,1.869,1,0.7,-1.3083
CA-2014-107573,2014-12-12,2014-12-17,Standard Class,PB-19150,Florida,OFF-EN-10001099,Office Supply,Envelopes,23.472,3,0.2,7.6284
CA-2015-156608,2015-10-24,2015-10-29,Standard Class,MT-18070,Texas,OFF-BI-10004140,Office Supply,Binders,3.592,4,0.8,-6.286
CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,Florida,OFF-LA-10000262,Office Supply,Labels,6.264,3,0.2,2.04
CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,Florida,OFF-AP-10002222,Office Supply,Appliances,20.808,3,0.2,1.8207
CA-2017-164098,2017-01-26,2017-01-27,First Class,CG-12520,Texas,OFF-ST-10000615,Office Supply,Storage,18.16,2,0.2,1.816
CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,California,OFF-SU-10001225,Office Supply,Supplies,7.36,2,0,0.1472
CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,California,OFF-LA-10002043,Office Supply,Labels,0,4,0,0
CA-2015-113523,2015-09-04,2015-09-08,Standard Class,SC-20440,Pennsylvania,OFF-BI-10001249,Office Supply,Binders,7.656,4,0.7,-6.1248
CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,New York,OFF-AR-10001177,Office Supply,Art,6.56,2,0,1.9024
CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,New York,OFF-LA-10000634,Office Supply,Labels,7.83,3,0,3.6
CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,New York,OFF-PA-10004519,Office Supply,Paper,8.96,2,0,4.3904
CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,Pennsylvania,OFF-AP-10001962,Office Supply,Appliances,20.136,3,0.2,1.2585
CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,Pennsylvania,OFF-EN-10003845,Office Supply,Envelopes,8.856,3,0.2,2.8782
CA-2016-150000,2016-04-08,2016-04-14,Standard Class,PG-18820,Georgia,OFF-EN-10002973,Office Supply,Envelopes,17.92,4,0,8.6016
US-2017-152569,2017-05-15,2017-05-20,Standard Class,JD-16015,Illinois,OFF-PA-10001736,Office Supply,Paper,56.704,2,0.2,19.1376
US-2014-137680,2014-02-24,2014-03-02,Standard Class,JH-15430,Oregon,OFF-PA-10000174,Office Supply,Paper,32.896,4,0.2,11.1024
US-2014-137680,2014-02-24,2014-03-02,Standard Class,JH-15430,Oregon,OFF-PA-10000069,Office Supply,Paper,22.776,3,0.2,7.6869
CA-2015-103177,2015-05-30,2015-06-01,First Class,EN-13780,New York,OFF-AP-10004540,Office Supply,Appliances,160.32,2,0,44.8896
CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Pennsylvania,OFF-AR-10000716,Office Supply,Art,13.392,3,0.2,3.1806
CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Pennsylvania,OFF-PA-10002709,Office Supply,Paper,23.92,5,0.2,8.67
CA-2016-110982,2016-06-05,2016-06-07,First Class,CK-12205,California,OFF-BI-10000829,Office Supply,Binders,21.552,6,0.2,7.0044
CA-2016-110982,2016-06-05,2016-06-07,First Class,CK-12205,California,OFF-AP-10004859,Office Supply,Appliances,58.24,4,0,15.7248
CA-2016-147123,2016-12-10,2016-12-12,First Class,SJ-20125,California,OFF-PA-10000575,Office Supply,Paper,80.28,12,0,36.9288
CA-2017-154501,2017-04-30,2017-05-05,Standard Class,EA-14035,California,OFF-AR-10002804,Office Supply,Art,9.78,2,0,4.0098
CA-2017-166933,2017-04-24,2017-04-28,Standard Class,MG-17890,California,OFF-FA-10002676,Office Supply,Fasteners,1.81,1,0,0.6516
CA-2015-142055,2015-05-08,2015-05-10,First Class,AB-10255,New York,OFF-PA-10003465,Office Supply,Paper,37.94,2,0,18.2112
CA-2017-136609,2017-08-06,2017-08-11,Standard Class,TB-21355,Texas,OFF-PA-10004381,Office Supply,Paper,115.296,3,0.2,40.3536
US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Arkansas,OFF-PA-10000157,Office Supply,Paper,59.94,3,0,
US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Arkansas,OFF-BI-10001721,Office Supply,Binders,64.14,3,0,30.7872
US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Arkansas,OFF-BI-10000591,Office Supply,Binders,11.67,3,0,5.6016
US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Arkansas,OFF-PA-10001534,Office Supply,Paper,12.96,2,0,
CA-2015-120551,2015-04-13,2015-04-20,Standard Class,SS-20590,Nebraska,OFF-BI-10002071,Office Supply,Binders,17.43,3,0,8.0178
US-2017-150595,2017-05-22,2017-05-26,Standard Class,LE-16810,Illinois,OFF-BI-10003274,Office Supply,Binders,1.592,2,0.8,-2.6268
US-2017-150595,2017-05-22,2017-05-26,Standard Class,LE-16810,Illinois,OFF-SU-10000381,Office Supply,Supplies,22.344,3,0.2,2.5137
